CombinedURl,Status
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Canada&decade=1950,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Canada&decade=1940,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Canada&decade=1930,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Canada&decade=1920,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Canada&decade=1910,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Canada&decade=1900,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Canada&decade=1890,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Canada&decade=1860,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=2020,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=2010,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=2000,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1990,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1980,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1970,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1960,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1950,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1940,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1930,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1920,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1910,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1900,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1890,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Spain&decade=1860,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=2020,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=2010,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=2000,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1990,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1980,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1970,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1960,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1950,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1940,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1930,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1920,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1910,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1900,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1890,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Unknown&decade=1860,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=2020,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=2010,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=2000,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1990,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1980,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1970,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1960,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1950,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1940,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1930,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1920,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1910,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1900,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1890,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Sweden&decade=1860,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=2020,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=2010,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=2000,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1990,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1980,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1970,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1960,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1950,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1940,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1930,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1920,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1910,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1900,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1890,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Australia&decade=1860,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=2020,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=2010,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=2000,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1990,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1980,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1970,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1960,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1950,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1940,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1930,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1920,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1910,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1900,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1890,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Russia&decade=1860,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=2020,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=2010,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=2000,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1990,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1980,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1970,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1960,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1950,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1940,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1930,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1920,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1910,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1900,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1890,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Belgium&decade=1860,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=2020,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=2010,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=2000,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1990,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1980,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1970,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1960,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1950,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1940,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1930,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1920,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1910,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1900,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1890,NotDone
https://www.discogs.com/search/?limit=250&layout=sm&type=master&genre_exact=Rock&country_exact=Greece&decade=1860,NotDone
